dataset,figure,figure_id,model,solution,source_id,source_kind,source_locator,source_sha256,value,value_note,x
LM,fig13_ablation_time,fig13_ablation_time,APAN,TempGNN,workbook_b,exact_workbook_value,Sheet1!J52,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,1.0,Exact workbook value; workbook label WO/OASC is normalized to the paper label WO/OATS.,
LM,fig13_ablation_time,fig13_ablation_time,APAN,WO/DDTC,workbook_b,exact_workbook_value,Sheet1!K52,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,2.82,Exact workbook value; workbook label WO/OASC is normalized to the paper label WO/OATS.,
LM,fig13_ablation_time,fig13_ablation_time,APAN,WO/OATS,workbook_b,exact_workbook_value,Sheet1!L52,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,1.65,Exact workbook value; workbook label WO/OASC is normalized to the paper label WO/OATS.,
WT,fig13_ablation_time,fig13_ablation_time,APAN,TempGNN,workbook_b,exact_workbook_value,Sheet1!J53,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,1.0,Exact workbook value; workbook label WO/OASC is normalized to the paper label WO/OATS.,
WT,fig13_ablation_time,fig13_ablation_time,APAN,WO/DDTC,workbook_b,exact_workbook_value,Sheet1!K53,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,3.95,Exact workbook value; workbook label WO/OASC is normalized to the paper label WO/OATS.,
WT,fig13_ablation_time,fig13_ablation_time,APAN,WO/OATS,workbook_b,exact_workbook_value,Sheet1!L53,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,2.12,Exact workbook value; workbook label WO/OASC is normalized to the paper label WO/OATS.,
GT,fig13_ablation_time,fig13_ablation_time,APAN,TempGNN,workbook_b,exact_workbook_value,Sheet1!J54,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,1.0,Exact workbook value; workbook label WO/OASC is normalized to the paper label WO/OATS.,
GT,fig13_ablation_time,fig13_ablation_time,APAN,WO/DDTC,workbook_b,exact_workbook_value,Sheet1!K54,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,4.55,Exact workbook value; workbook label WO/OASC is normalized to the paper label WO/OATS.,
GT,fig13_ablation_time,fig13_ablation_time,APAN,WO/OATS,workbook_b,exact_workbook_value,Sheet1!L54,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,2.65,Exact workbook value; workbook label WO/OASC is normalized to the paper label WO/OATS.,
AVG,fig13_ablation_time,fig13_ablation_time,AVG,TempGNN,workbook_b,exact_workbook_value,Sheet1!J55,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,1.0,Explicit average cell from the author plotting workbook.,
AVG,fig13_ablation_time,fig13_ablation_time,AVG,WO/DDTC,workbook_b,exact_workbook_value,Sheet1!K55,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,3.08,Explicit average cell from the author plotting workbook.,
AVG,fig13_ablation_time,fig13_ablation_time,AVG,WO/OATS,workbook_b,exact_workbook_value,Sheet1!L55,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,1.77,Explicit average cell from the author plotting workbook.,
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,MATG,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:MATG/400,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.0,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,400
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,MATG,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:MATG/600,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.9201,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,600
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,MATG,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:MATG/800,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.865,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,800
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,MATG,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:MATG/1000,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.82,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,1000
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,MATG,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:MATG/1200,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.7952,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,1200
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,ViTeGNN,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:ViTeGNN/400,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.7801,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,400
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,ViTeGNN,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:ViTeGNN/600,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.685,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,600
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,ViTeGNN,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:ViTeGNN/800,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.6249,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,800
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,ViTeGNN,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:ViTeGNN/1000,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.5672,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,1000
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,ViTeGNN,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:ViTeGNN/1200,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.545,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,1200
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,RTGA,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:RTGA/400,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.585,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,400
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,RTGA,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:RTGA/600,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.505,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,600
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,RTGA,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:RTGA/800,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.4449,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,800
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,RTGA,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:RTGA/1000,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.3989,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,1000
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,RTGA,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:RTGA/1200,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.3801,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,1200
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:TempGNN/400,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.225,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,400
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:TempGNN/600,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.1649,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,600
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:TempGNN/800,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.1249,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,800
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:TempGNN/1000,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.1051,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,1000
AVG,fig14a_batch_sensitivity,fig14a_batch_sensitivity,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(a) marker:TempGNN/1200,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.1021,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.002.,1200
WK,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:WK/2,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.9989,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,2
WK,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:WK/4,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.5194,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,4
WK,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:WK/6,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.8493,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,6
WK,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:WK/8,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.1493,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,8
WK,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:WK/16,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.5489,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,16
WK,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:WK/32,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.5987,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,32
WK,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:WK/64,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.5788,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,64
MC,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:MC/2,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.0004,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,2
MC,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:MC/4,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.5507,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,4
MC,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:MC/6,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.8806,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,6
MC,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:MC/8,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.1806,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,8
MC,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:MC/16,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.6214,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,16
MC,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:MC/32,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.6612,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,32
MC,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:MC/64,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.6513,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,64
RT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:RT/2,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.9818,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,2
RT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:RT/4,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.562,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,4
RT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:RT/6,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.9019,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,6
RT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:RT/8,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.2318,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,8
RT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:RT/16,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.6825,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,16
RT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:RT/32,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.7323,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,32
RT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:RT/64,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.7024,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,64
LM,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:LM/2,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,0.9996,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,2
LM,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:LM/4,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.4205,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,4
LM,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:LM/6,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.6793,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,6
LM,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:LM/8,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.8201,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,8
LM,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:LM/16,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.9495,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,16
LM,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:LM/32,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.9794,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,32
LM,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:LM/64,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.9396,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,64
WT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:WT/2,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.0174,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,2
WT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:WT/4,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.6672,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,4
WT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:WT/6,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.1678,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,6
WT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:WT/8,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.5674,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,8
WT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:WT/16,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,3.1674,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,16
WT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:WT/32,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,3.2371,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,32
WT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:WT/64,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,3.1973,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,64
GT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:GT/2,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.0004,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,2
GT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:GT/4,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,1.7213,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,4
GT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:GT/6,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.3512,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,6
GT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:GT/8,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,2.8503,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,8
GT,fig14b_tdp_entries,fig14b_tdp_entries,ALL,TempGNN,vector_fig14,vector_geometry_digitization,Fig.14(b) marker:GT/16,7899270127476690fd8215bb6c8a7fc329563deca39c9a447654f1c5d9018d70,3.5514,Digitized from the vector line-marker geometry; expected uncertainty is about +/-0.01 speedup.,16
